id,name,system,fertility,gravity,plots,pressure,radius,temperature,type,no resources,incomplete,LOW grav,HIGH grav,LOW pres,HIGH pres,LOW temp,HIGH temp,tier,Grav,Pres,Temp,
RL-716b,RL-716b,RL-716,-1,0.2,297,0.02,3215,268,Rocky,true,false,true,false,true,false,false,true,4,LOW,LOW,HIGH,false
RL-716c,RL-716c,RL-716,-1,0.76,457,30.49,9006,123,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
RL-716d,RL-716d,RL-716,-1,1.28,445,29.38,8571,-7,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
RL-716e,RL-716e,RL-716,-1,1.13,502,0.67,10645,-94,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
RL-716f,RL-716f,RL-716,-1,0.88,845,46.05,21310,-144,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-716g,RL-716g,RL-716,-1,1.83,1005,46,61488,-167,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-716h,RL-716h,RL-716,-1,1.84,1094,25.56,83590,-208,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-716i,RL-716i,RL-716,-1,0.96,384,27.5,6346,-219,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-738a,RL-738a,RL-738,-1,0.66,373,1.05,5972,387,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
RL-738b,RL-738b,RL-738,-1,0.81,361,0.31,5516,3,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
RL-738c,RL-738c,RL-738,-1,1.16,428,10.83,7967,-59,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-738d,RL-738d,RL-738,-1,0.76,558,41.09,12667,-103,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-738e,RL-738e,RL-738,-1,2.29,982,35.94,55728,-180,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-738f,RL-738f,RL-738,-1,2.92,1033,10.78,68410,-214,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
RL-738g,RL-738g,RL-738,-1,1.57,925,37.96,41343,-224,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-905a,RL-905a,RL-905,-1,0.97,352,8.52,5193,185,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
RL-905b,RL-905b,RL-905,-1,0.72,389,2.28,6545,143,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
RL-905c,RL-905c,RL-905,-1,0.36,274,0,2369,46,Rocky,true,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
RL-905d,RL-905d,RL-905,-1,0.64,427,5.22,7927,-24,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
RL-905e,RL-905e,RL-905,-1,0.91,542,10.25,12084,-92,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-905f,RL-905f,RL-905,-1,2.21,534,18.91,11775,-150,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
RL-905g,RL-905g,RL-905,-1,1.26,1042,49.62,70694,-173,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-090a,SM-090a,SM-090,-1,0.59,417,5.73,7560,446,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
SM-090b,SM-090b,SM-090,-1,0.7,454,21.54,8897,201,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
SM-090c,SM-090c,SM-090,-1,1.01,425,2.32,7850,45,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
SM-090d,SM-090d,SM-090,-1,0.61,898,32.64,34574,-93,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-090e,SM-090e,SM-090,-1,2.39,992,10.22,58204,-150,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-090f,SM-090f,SM-090,-1,1.92,1096,46.99,84146,-168,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-521a,SM-521a,SM-521,-1,1.02,382,7.78,6292,-129,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-521b,SM-521b,SM-521,-1,0.43,318,0.04,3992,-158,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
SM-521c,SM-521c,SM-521,-1,1.22,390,18.57,6587,-103,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-521d,SM-521d,SM-521,-1,1.59,453,165.63,8845,-197,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-521e,SM-521e,SM-521,-1,1.22,422,22.23,7719,-192,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-607a,Lachesis,SM-607,-1,0.78,366,0.08,5701,384,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
SM-607b,SM-607b,SM-607,-1,1.08,458,4.98,9039,-111,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-607c,SM-607c,SM-607,-1,0.7,853,24.98,23342,-130,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-748a,Electronica,SM-748,-0.27158678,0.83,356,0.74,5363,23,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
SM-748b,SM-748b,SM-748,-1,0.65,469,1.12,9453,-67,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
SM-748c,SM-748c,SM-748,-1,1.14,430,17.67,8019,-125,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-748d,SM-748d,SM-748,-1,0.96,849,35.61,22498,-150,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-748e,SM-748e,SM-748,-1,1.33,1045,11.33,71280,-182,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-748f,SM-748f,SM-748,-1,2.52,1045,32.02,71476,-209,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
SM-748g,SM-748g,SM-748,-1,1.43,911,20.84,37916,-225,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-945a,SM-945a,SM-945,-1,1.2,403,3.13,7041,137,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
SM-945b,SM-945b,SM-945,-1,0.88,329,0.17,4392,-24,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
SM-945c,SM-945c,SM-945,-1,1.27,420,9.9,7670,-117,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-945d,SM-945d,SM-945,-1,1.61,440,7.59,8383,-80,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-945e,SM-945e,SM-945,-1,0.98,864,21.24,26076,-164,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-945f,SM-945f,SM-945,-1,1.98,987,14.6,56909,-203,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SM-945g,SM-945g,SM-945,-1,2.5,1030,23.96,67642,-218,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-012a,SW-012a,SW-012,-1,0.58,491,5.35,10235,-154,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-012b,SW-012b,SW-012,-1,0.42,269,0.25,2187,-170,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
SW-012c,SW-012c,SW-012,-1,1.01,565,1.46,12894,-171,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
SW-012d,SW-012d,SW-012,-1,0.8,875,24.69,28970,-207,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-012e,SW-012e,SW-012,-1,2.24,978,27.71,54501,-242,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-012f,SW-012f,SW-012,-1,1.76,1081,49.32,80499,-240,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-012g,SW-012g,SW-012,-1,1.53,911,44.4,37837,-254,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-829a,SW-829a,SW-829,-1,0.66,362,1.4,5576,148,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
SW-829b,SW-829b,SW-829,-1,1.05,367,0.39,5757,-160,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
SW-829c,Ironforge,SW-829,-1,1,356,22.64,5348,-157,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-829d,SW-829d,SW-829,-1,0.61,392,1.44,6640,-196,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
SW-829e,SW-829e,SW-829,-1,0.91,856,36.62,24120,-228,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-893a,SW-893a,SW-893,-1,0.61,326,0.01,4256,311,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
SW-893b,SW-893b,SW-893,-1,1.43,444,12.06,8534,-129,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-893c,SW-893c,SW-893,-1,0.75,861,42.85,25417,-130,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-893d,SW-893d,SW-893,-1,1.71,1014,26.66,63675,-189,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-893e,SW-893e,SW-893,-1,2.26,1077,32.2,79288,-186,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-926a,SW-926a,SW-926,-1,0.27,283,0.1,2719,194,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
SW-926b,SW-926b,SW-926,-1,0.88,503,8.44,10668,116,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
SW-926c,Berthier,SW-926,-1,0.99,398,0.94,6863,34,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
SW-926d,SW-926d,SW-926,-1,1.04,855,15.09,23758,-165,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-926e,SW-926e,SW-926,-1,1.28,1051,17.2,72892,-202,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-926f,SW-926f,SW-926,-1,1.74,1100,49.36,85113,-202,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-926g,SW-926g,SW-926,-1,1.42,922,19.86,40620,-224,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-973a,SW-973a,SW-973,-1,0.83,492,12.92,10276,-109,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-973b,SW-973b,SW-973,-1,1.01,402,16.42,7008,-84,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-973c,SW-973c,SW-973,-1,1.21,376,8.29,6066,-195,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
SW-973d,SW-973d,SW-973,-1,1.19,459,20.53,9075,-157,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-258a,TK-258a,TK-258,-1,0.75,378,8.23,6143,300,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
TK-258b,TK-258b,TK-258,-1,0.6,410,3.28,7310,35,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
TK-258c,TK-258c,TK-258,-1,0.75,464,3.19,9262,-48,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-258d,TK-258d,TK-258,-1,1.29,427,80.95,7913,-34,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-258e,TK-258e,TK-258,-1,0.94,580,126.79,13445,-109,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-258f,TK-258f,TK-258,-1,0.72,855,43.22,23989,-158,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-258g,TK-258g,TK-258,-1,2.22,946,29.29,53204,-185,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-258h,TK-258h,TK-258,-1,2.87,1030,47.59,67644,-219,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
TK-575a,TK-575a,TK-575,-1,0.61,371,3.58,5875,197,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
TK-575b,TK-575b,TK-575,-1,1.21,406,36.86,7150,109,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
TK-575c,TK-575c,TK-575,-1,1.07,398,1.38,6871,8,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
TK-575d,TK-575d,TK-575,-1,0.24,288,0.02,2883,-79,Rocky,false,false,true,false,true,false,true,false,3,LOW,LOW,LOW,false
TK-575e,TK-575e,TK-575,-1,0.82,478,7.95,9763,-89,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-949a,TK-949a,TK-949,-1,1.21,412,6.69,7375,322,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
TK-949b,TK-949b,TK-949,-1,1.3,411,113.92,7357,249,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
TK-949c,TK-949c,TK-949,-1,0.88,381,9.42,6245,148,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
TK-949d,TK-949d,TK-949,-1,0.83,420,8.89,7655,-9,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
TK-949e,TK-949e,TK-949,-1,0.79,878,15.46,29564,-182,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-949f,TK-949f,TK-949,-1,1.45,1052,38.02,73034,-172,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-949g,TK-949g,TK-949,-1,2.34,1061,14.57,75488,-183,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-949h,TK-949h,TK-949,-1,1.24,936,15.2,44128,-187,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
TK-949i,TK-949i,TK-949,-1,1.13,390,11.21,6572,-229,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-269a,UY-269a,UY-269,-1,0.74,456,16.99,8979,-129,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-269b,UY-269b,UY-269,-1,1.36,464,22.5,9238,-160,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-269c,UY-269c,UY-269,-1,1.05,411,2.38,7328,-200,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-583a,UY-583a,UY-583,-1,0.97,406,30.3,7166,332,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
UY-583b,UY-583b,UY-583,-1,0.66,338,0.66,4688,105,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
UY-583c,UY-583c,UY-583,-1,0.92,379,0.03,6174,-59,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
UY-583d,UY-583d,UY-583,-1,0.71,375,1.21,6029,-147,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
UY-583e,UY-583e,UY-583,-1,0.94,853,49.98,23309,-154,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-922a,UY-922a,UY-922,-1,0.57,397,4.55,6849,106,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
UY-922b,UY-922b,UY-922,-1,0.36,274,0,2378,-114,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
UY-922c,UY-922c,UY-922,-1,1.34,400,0.01,6951,-182,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
UY-922d,UY-922d,UY-922,-1,0.2,297,0.01,3211,-197,Rocky,true,false,true,false,true,false,true,false,3,LOW,LOW,LOW,false
UY-922e,UY-922e,UY-922,-1,1.5,446,0.18,8607,-178,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
UY-922f,UY-922f,UY-922,-1,0.9,855,19.33,23879,-201,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-922g,UY-922g,UY-922,-1,2.24,977,19.55,54371,-241,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
UY-922h,UY-922h,UY-922,-1,1.94,1080,44.41,80241,-232,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-406a,VC-406a,VC-406,-1,0.3,280,0,2607,-116,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
VC-406b,VC-406b,VC-406,-1,0.29,282,0.02,2669,-68,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
VC-549a,VC-549a,VC-549,-1,0.84,444,19.81,8535,65,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
VC-549b,VC-549b,VC-549,-1,0.56,428,0.11,7947,-130,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
VC-549c,VC-549c,VC-549,-1,0.88,406,0.94,7143,-92,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
VC-549d,VC-549d,VC-549,-1,0.69,482,34.83,9915,-138,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-621a,VC-621a,VC-621,-1,0.82,340,0.1,4757,194,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
VC-621b,VC-621b,VC-621,-1,0.96,418,7.47,7580,54,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
VC-621c,VC-621c,VC-621,-1,1.21,386,13.97,6424,29,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
VC-621d,VC-621d,VC-621,-1,0.58,479,9.99,9795,-85,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-621e,VC-621e,VC-621,-1,1.05,524,23.16,11411,-128,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-621f,VC-621f,VC-621,-1,2.59,568,55.64,12999,-163,Rocky,false,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
VC-621g,VC-621g,VC-621,-1,2.37,978,35.67,54706,-191,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-621h,VC-621h,VC-621,-1,2.77,1024,4365,66110,-189,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
VC-855a,VC-855a,VC-855,-1,0.7,465,2.5,9285,-132,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-855b,VC-855b,VC-855,-1,0.27,314,0.21,3822,-124,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
VC-855c,VC-855c,VC-855,-1,1.02,395,0.01,6769,-181,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
VC-855d,VC-855d,VC-855,-1,1.13,495,0.06,10372,-220,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
VC-855e,VC-855e,VC-855,-1,2.17,523,118.13,11401,-228,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-855f,VC-855f,VC-855,-1,1.39,1034,19.4,68702,-196,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
VC-855g,VC-855g,VC-855,-1,2.76,1020,36.68,65089,-249,Gaseous,false,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
VC-855h,VC-855h,VC-855,-1,1.56,910,11.38,37675,-238,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-428a,WN-428a,WN-428,-1,0.83,384,23.52,6369,368,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
WN-428b,WN-428b,WN-428,-1,1.2,406,11.6,7161,73,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
WN-428c,WN-428c,WN-428,-1,1.29,400,11.06,6959,-64,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-428d,WN-428d,WN-428,-1,1.31,412,0.15,7386,-117,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
WN-428e,WN-428e,WN-428,-1,1.74,636,159.72,15470,-110,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-428f,WN-428f,WN-428,-1,2.22,976,45.68,54085,-145,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-428g,WN-428g,WN-428,-1,2.66,1036,29.34,69183,-215,Gaseous,false,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
WN-428h,WN-428h,WN-428,-1,0.9,951,42.79,47757,-227,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-476a,WN-476a,WN-476,-1,0.87,422,3.15,7735,98,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
WN-476b,WN-476b,WN-476,-1,0.83,461,6.51,9162,2,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
WN-476c,WN-476c,WN-476,-1,0.55,414,3.78,7449,42,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
WN-476d,Ice Station Alpha,WN-476,-1,0.73,511,0.03,10949,-144,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
WN-506a,Proxion,WN-506,0.22000003,1.12,400,0.94,6597,8,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
WN-506b,Distys,WN-506,-1,0.57,472,2.12,9540,-150,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-506c,WN-506c,WN-506,-1,0.71,420,17.1,7681,-148,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-506d,WN-506d,WN-506,-1,1.31,465,6.96,9278,-219,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-506e,WN-506e,WN-506,-1,0.97,653,60.93,16085,-228,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-506f,WN-506f,WN-506,-1,1.82,997,13.94,59405,-242,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-506g,WN-506g,WN-506,-1,1.14,914,23.2,38677,-256,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-599a,WN-599a,WN-599,-1,0.33,277,0,2479,-135,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
WN-599b,WN-599b,WN-599,-1,1.1,393,6.06,6687,-62,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-599c,WN-599c,WN-599,-1,0.4,270,0.06,2252,-203,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
WN-599d,WN-599d,WN-599,-1,1.53,419,44.54,7636,-154,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-599e,WN-599e,WN-599,-1,0.8,851,37.52,22931,-227,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-599f,WN-599f,WN-599,-1,2.15,974,13.79,53586,-231,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-599g,WN-599g,WN-599,-1,2.85,1021,46.64,65381,-210,Gaseous,false,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
WN-599h,WN-599h,WN-599,-1,1.71,916,31.71,39005,-240,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-716a,WN-716a,WN-716,-1,1.01,431,15.99,8078,109,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
WN-716b,WN-716b,WN-716,-1,0.96,455,0.19,8944,-25.1,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
WN-716c,WN-716c,WN-716,-1,1.21,415,85.2,7473,-74,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WN-716d,WN-716d,WN-716,-1,0.65,402,0.03,7010,-136,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
WN-716e,WN-716e,WN-716,-1,1.1,721,105.26,296,-165,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WO-184a,WO-184a,WO-184,-1,0.98,362,0.07,18532,229,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
WO-184b,WO-184b,WO-184,-1,0.9,363,15.57,5588,115,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
WO-184c,WO-184c,WO-184,-1,0.26,286,0.01,2816,-7,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
WO-566a,WO-566a,WO-566,-1,0.43,375,2.1,6021,290,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
WO-566b,WO-566b,WO-566,-1,1.45,414,0.56,7445,-78,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
WO-566c,WO-566c,WO-566,-1,1.16,418,0.39,7585,-149,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
WO-762a,WO-762a,WO-762,-1,0.27,283,0,2720,161,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
WO-762b,WO-762b,WO-762,-1,0.74,502,4.79,10641,-77,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
WO-762c,WO-762c,WO-762,-1,0.57,421,0.58,7690,-75,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
WO-762d,WO-762d,WO-762,-1,0.81,865,22.52,26420,-161,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-062a,XE-062a,XE-062,-1,0.39,391,0.31,6603,133,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XE-062b,XE-062b,XE-062,-1,1.23,429,7.5,7976,-99,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
